,Lambda,MSE,MSE_formula
45,7.9045226130653,7.617303524605175e-06,7.617303524605172e-06
46,7.9246231155779,9.390571926796952e-06,9.39057192679695e-06
47,7.9447236180905,1.1452239736864307e-05,1.1452239736864302e-05
48,7.964824120603,1.3677106611037728e-05,1.3677106611037731e-05
49,7.9849246231156,1.6065563559441548e-05,1.606556355944156e-05
50,8.0050251256281,1.855165340365165e-05,1.8551653403651646e-05
51,8.0251256281407,2.111295428945052e-05,2.1112954289450515e-05
52,8.0452261306533,2.3695987754994313e-05,2.369598775499429e-05
53,8.0653266331658,2.623621559427309e-05,2.623621559427308e-05
54,8.0854271356784,2.870778963548582e-05,2.8707789635485838e-05
55,8.105527638191,3.1065364079349475e-05,3.106536407934947e-05
56,8.1256281407035,3.327662106449188e-05,3.3276621064491865e-05
57,8.1457286432161,3.530269965776935e-05,3.530269965776935e-05
58,8.1658291457286,3.712683337421088e-05,3.712683337421088e-05
59,8.1859296482412,3.873355654038935e-05,3.873355654038933e-05
60,8.2060301507538,4.010967837382515e-05,4.010967837382519e-05
61,8.2261306532663,4.124122174209903e-05,4.1241221742099035e-05
62,8.2462311557789,4.212985090024015e-05,4.212985090024017e-05
63,8.2663316582915,4.2839046110226613e-05,4.2839046110226654e-05
64,8.286432160804,4.326798756371422e-05,4.3267987563714234e-05
65,8.3065326633166,4.345390771212987e-05,4.3453907712129865e-05
66,8.3266331658291,4.343673530082411e-05,4.343673530082413e-05
67,8.3467336683417,4.3180301829260204e-05,4.318030182926019e-05
68,8.3668341708543,4.272223415514347e-05,4.272223415514347e-05
69,8.3869346733668,4.195611897807499e-05,4.195611897807502e-05
70,8.4070351758794,4.11369932883747e-05,4.1136993288374695e-05
71,8.427135678392,4.0160623891701805e-05,4.016062389170182e-05
72,8.4472361809045,3.9038876821144745e-05,3.903887682114479e-05
73,8.4673366834171,3.7792310200427384e-05,3.7792310200427316e-05
74,8.4874371859296,3.629712753865765e-05,3.6297127538657615e-05
75,8.5075376884422,3.483893054631188e-05,3.4838930546311814e-05
76,8.5276381909548,3.329858178831949e-05,3.329858178831949e-05
77,8.5477386934673,3.1723967711777127e-05,3.172396771177713e-05
78,8.5678391959799,2.9877499781944066e-05,2.987749978194409e-05
79,8.5879396984925,2.816847163056029e-05,2.816847163056029e-05
80,8.608040201005,2.6453824277024117e-05,2.6453824277024097e-05
81,8.6281407035176,2.4616174533127686e-05,2.4616174533127692e-05
82,8.6482412060301,2.2872854610730088e-05,2.287285461073013e-05
83,8.6683417085427,2.11420361875218e-05,2.114203618752182e-05
84,8.6884422110553,1.9323128109819663e-05,1.9323128109819663e-05
85,8.7085427135678,1.7667302671624562e-05,1.766730267162456e-05
86,8.7286432160804,1.605672528433399e-05,1.6056725284333995e-05
87,8.748743718593,1.4411979696629441e-05,1.4411979696629433e-05
88,8.7688442211055,1.2947110266365898e-05,1.2947110266365901e-05
89,8.7889447236181,1.1571666090014832e-05,1.1571666090014777e-05
90,8.8090452261307,1.0122057302575004e-05,1.0122057302574988e-05
91,8.8291457286432,8.964320162510484e-06,8.964320162510494e-06
92,8.8492462311558,7.85863492116134e-06,7.858634921161336e-06
93,8.8693467336683,6.954292687468204e-06,6.954292687468195e-06
94,8.8894472361809,6.128471350796951e-06,6.128471350796948e-06
95,8.9095477386935,5.505760826182253e-06,5.505760826182249e-06
96,8.929648241206,4.99080884431639e-06,4.990808844316389e-06
97,8.9497487437186,4.65402727886295e-06,4.6540272788629545e-06
98,8.9698492462312,4.449044319945092e-06,4.4490443199450885e-06
99,8.9899497487437,4.41216882161738e-06,4.412168821617381e-06
100,9.0100502512563,4.5237174833876095e-06,4.5237174833876145e-06
101,9.0301507537688,4.757070696982323e-06,4.7570706969823254e-06
102,9.0502512562814,5.14311846927183e-06,5.143118469271834e-06
103,9.070351758794,5.633564156332424e-06,5.633564156332419e-06
104,9.0904522613065,6.270005246363414e-06,6.270005246363412e-06
105,9.1105527638191,7.023621729044062e-06,7.023621729044067e-06
106,9.1306532663317,7.824107261313841e-06,7.824107261313858e-06
107,9.1507537688442,8.763864819026327e-06,8.763864819026312e-06
108,9.1708542713568,9.706285003929541e-06,9.706285003929536e-06
109,9.1909547738693,1.076275428238008e-05,1.0762754282380067e-05
110,9.2110552763819,1.1867254821592004e-05,1.186725482159201e-05
111,9.2311557788945,1.2903036726856365e-05,1.2903036726856336e-05
112,9.251256281407,1.4031221344549797e-05,1.403122134454978e-05
113,9.2713567839196,1.5182718794190882e-05,1.5182718794190896e-05
114,9.2914572864322,1.6165239006244177e-05,1.616523900624422e-05
115,9.3115577889447,1.7193096769406706e-05,1.7193096769406717e-05
116,9.3316582914573,1.8210685018537442e-05,1.8210685018537398e-05
117,9.3517587939699,1.9160309440562512e-05,1.9160309440562505e-05
118,9.3718592964824,1.9877010238442387e-05,1.9877010238442377e-05
119,9.391959798995,2.0648877700226002e-05,2.064887770022596e-05
120,9.4120603015075,2.1306417920290794e-05,2.1306417920290787e-05
121,9.4321608040201,2.172251338712492e-05,2.1722513387124902e-05
122,9.4522613065327,2.2158469536978095e-05,2.215846953697811e-05
123,9.4723618090452,2.2495596833261355e-05,2.2495596833261344e-05
124,9.4924623115578,2.2705066699044563e-05,2.2705066699044535e-05
125,9.5125628140704,2.2799617377587783e-05,2.2799617377587773e-05
126,9.5326633165829,2.2619179781536854e-05,2.2619179781536827e-05
127,9.5527638190955,2.2474028407888928e-05,2.2474028407888897e-05
128,9.572864321608,2.221798469646359e-05,2.221798469646359e-05
129,9.5929648241206,2.1861060572912334e-05,2.186106057291235e-05
130,9.6130653266332,2.1382297257453708e-05,2.138229725745372e-05
131,9.6331658291457,2.0660593006957313e-05,2.0660593006957323e-05
132,9.6532663316583,2.0012444137701803e-05,2.001244413770181e-05
133,9.6733668341709,1.925686464644087e-05,1.9256864646440878e-05
134,9.6934673366834,1.8447941472495163e-05,1.8447941472495184e-05
135,9.713567839196,1.7580278015528958e-05,1.758027801552895e-05
136,9.7336683417085,1.6627680171563185e-05,1.6627680171563202e-05
137,9.7537688442211,1.5649663273266184e-05,1.5649663273266177e-05
138,9.7738693467337,1.4637745690342213e-05,1.4637745690342206e-05
139,9.7939698492462,1.3600994993741852e-05,1.3600994993741853e-05
140,9.8140703517588,1.236765451699433e-05,1.2367654516994341e-05
141,9.8341708542714,1.1315287453226184e-05,1.1315287453226216e-05
142,9.8542713567839,1.0263294690162248e-05,1.0263294690162248e-05
143,9.8743718592965,9.206833370024056e-06,9.206833370024058e-06
144,9.894472361809,8.206651490212015e-06,8.206651490212002e-06
145,9.9145728643216,7.248920108157042e-06,7.248920108157041e-06
146,9.9346733668342,6.329944269324498e-06,6.329944269324495e-06
147,9.9547738693467,5.499851871071103e-06,5.4998518710711085e-06
148,9.9748743718593,4.752281541845318e-06,4.752281541845325e-06
149,9.9949748743719,4.0943087129165915e-06,4.0943087129165915e-06
150,10.015075376884,3.5566041944611393e-06,3.5566041944611397e-06
151,10.035175879397,3.13991619096967e-06,3.139916190969672e-06
152,10.05527638191,2.8653198032111266e-06,2.8653198032111275e-06
153,10.075376884422,2.7386725597717692e-06,2.738672559771772e-06
154,10.095477386935,2.776748034482453e-06,2.77674803448245e-06
155,10.115577889447,2.9826500558450268e-06,2.9826500558450264e-06
156,10.13567839196,3.3659969792779143e-06,3.3659969792779164e-06
157,10.155778894472,3.937717896119034e-06,3.937717896119035e-06
158,10.175879396985,4.689570933307244e-06,4.689570933307237e-06
159,10.195979899497,5.617688171192661e-06,5.617688171192657e-06
160,10.21608040201,6.731779815110423e-06,6.731779815110419e-06
161,10.236180904523,8.008476825265255e-06,8.008476825265267e-06
162,10.256281407035,9.450644328639645e-06,9.450644328639642e-06
163,10.276381909548,1.102793948356574e-05,1.102793948356576e-05
164,10.29648241206,1.272988432563629e-05,1.2729884325636271e-05
165,10.316582914573,1.45247284167829e-05,1.4524728416782917e-05
166,10.336683417085,1.6364592331463725e-05,1.6364592331463695e-05
167,10.356783919598,1.822249244770026e-05,1.8222492447700266e-05
168,10.376884422111,1.9982816541006874e-05,1.998281654100687e-05
169,10.396984924623,2.1754413490991276e-05,2.175441349099127e-05
170,10.417085427136,2.337553151735277e-05,2.3375531517352787e-05
171,10.437185929648,2.4856182955527356e-05,2.4856182955527343e-05
172,10.457286432161,2.6126368137139608e-05,2.612636813713963e-05
173,10.477386934673,2.7116661022326024e-05,2.711666102232603e-05
174,10.497487437186,2.7710798125321964e-05,2.771079812532199e-05
175,10.517587939698,2.8060656862774045e-05,2.8060656862774093e-05
176,10.537688442211,2.8060019017731287e-05,2.8060019017731287e-05
177,10.557788944724,2.7649767950439892e-05,2.7649767950439885e-05
178,10.577889447236,2.6868648976170937e-05,2.6868648976170937e-05
179,10.597989949749,2.5625440478242655e-05,2.5625440478242683e-05
180,10.618090452261,2.408972593713839e-05,2.4089725937138424e-05
181,10.638190954774,2.224020079088226e-05,2.224020079088225e-05
182,10.658291457286,2.0110715624026307e-05,2.0110715624026304e-05
183,10.678391959799,1.7713765327815222e-05,1.771376532781524e-05
184,10.698492462312,1.5245389085241394e-05,1.5245389085241384e-05
185,10.718592964824,1.2739614610198162e-05,1.2739614610198167e-05
186,10.738693467337,1.0272928313172141e-05,1.0272928313172151e-05
187,10.758793969849,7.938790266144288e-06,7.938790266144293e-06
188,10.778894472362,5.901042577836281e-06,5.901042577836283e-06
189,10.798994974874,4.151310170866341e-06,4.1513101708663375e-06
190,10.819095477387,2.849468953147065e-06,2.8494689531470635e-06
191,10.839195979899,2.0845550681361347e-06,2.084555068136135e-06
192,10.859296482412,1.942931052569775e-06,1.9429310525697746e-06
193,10.879396984925,2.520718390952368e-06,2.520718390952368e-06
194,10.899497487437,3.961929828264823e-06,3.961929828264826e-06
195,10.91959798995,6.382000972149476e-06,6.382000972149476e-06
196,10.939698492462,1.0045763398967297e-05,1.004576339896732e-05
197,10.959798994975,1.5348522806456617e-05,1.5348522806456617e-05
198,10.979899497487,2.284484007574743e-05,2.28448400757474e-05
199,11.0,3.347670927633983e-05,3.347670927633983e-05
