,Lambda,MSE,MSE_formula
60,8.2060301507538,3.9294304148318436e-05,3.9294304148318436e-05
61,8.2261306532663,4.02391758491047e-05,4.0239175849104645e-05
62,8.2462311557789,4.096355045842278e-05,4.0963550458422856e-05
63,8.2663316582915,4.148284331617739e-05,4.14828433161774e-05
64,8.286432160804,4.18128086824471e-05,4.181280868244709e-05
65,8.3065326633166,4.193209482876725e-05,4.193209482876722e-05
66,8.3266331658291,4.1862406110113596e-05,4.186240611011354e-05
67,8.3467336683417,4.162079747707014e-05,4.1620797477070184e-05
68,8.3668341708543,4.121022792541465e-05,4.1210227925414694e-05
69,8.3869346733668,4.051158078955524e-05,4.0511580789555255e-05
70,8.4070351758794,3.980361793647065e-05,3.98036179364707e-05
71,8.427135678392,3.896769244721584e-05,3.8967692447215826e-05
72,8.4472361809045,3.8010676766164556e-05,3.801067676616451e-05
73,8.4673366834171,3.6950407506327094e-05,3.695040750632709e-05
74,8.4874371859296,3.5651638539523456e-05,3.565163853952348e-05
75,8.5075376884422,3.441458997732153e-05,3.4414589977321445e-05
76,8.5276381909548,3.310242004263302e-05,3.310242004263299e-05
77,8.5477386934673,3.174840052808375e-05,3.1748400528083764e-05
78,8.5678391959799,3.0151502336027792e-05,3.0151502336027792e-05
79,8.5879396984925,2.8672653897977163e-05,2.8672653897977146e-05
80,8.608040201005,2.71754454005903e-05,2.71754454005903e-05
81,8.6281407035176,2.5596113644645974e-05,2.5596113644645974e-05
82,8.6482412060301,2.4054520362526906e-05,2.405452036252689e-05
83,8.6683417085427,2.250556928075186e-05,2.250556928075188e-05
84,8.6884422110553,2.0852556600197013e-05,2.0852556600197027e-05
85,8.7085427135678,1.9334904431112463e-05,1.9334904431112483e-05
86,8.7286432160804,1.7836244744903655e-05,1.783624474490365e-05
87,8.748743718593,1.628469760778762e-05,1.6284697607787636e-05
88,8.7688442211055,1.4878797259020145e-05,1.4878797259020118e-05
89,8.7889447236181,1.3536760532208407e-05,1.3536760532208398e-05
90,8.8090452261307,1.1956848447961262e-05,1.1956848447961284e-05
91,8.8291457286432,1.0774907694701539e-05,1.0774907694701554e-05
92,8.8492462311558,9.63638268601951e-06,9.636382686019511e-06
93,8.8693467336683,8.670190748027242e-06,8.67019074802725e-06
94,8.8894472361809,7.779305673101026e-06,7.779305673101024e-06
95,8.9095477386935,7.072973171307778e-06,7.072973171307776e-06
96,8.929648241206,6.449917992278006e-06,6.449917992278012e-06
97,8.9497487437186,6.045501844584732e-06,6.045501844584731e-06
98,8.9698492462312,5.7537580618130365e-06,5.753758061813039e-06
99,8.9899497487437,5.607045970070575e-06,5.607045970070576e-06
100,9.0100502512563,5.766797901580908e-06,5.766797901580897e-06
101,9.0301507537688,5.923008260699631e-06,5.923008260699626e-06
102,9.0502512562814,6.227004815184236e-06,6.227004815184234e-06
103,9.070351758794,6.665766185802919e-06,6.66576618580292e-06
104,9.0904522613065,7.264940267882739e-06,7.264940267882746e-06
105,9.1105527638191,7.993732525731972e-06,7.993732525731977e-06
106,9.1306532663317,8.784556465300352e-06,8.78455646530035e-06
107,9.1507537688442,9.727849444270625e-06,9.727849444270628e-06
108,9.1708542713568,1.0697025988191528e-05,1.0697025988191541e-05
109,9.1909547738693,1.1791635040808263e-05,1.1791635040808253e-05
110,9.2110552763819,1.2948262573952473e-05,1.2948262573952465e-05
111,9.2311557788945,1.4057463969428006e-05,1.4057463969427998e-05
112,9.251256281407,1.5263909529974782e-05,1.5263909529974776e-05
113,9.2713567839196,1.650170400643149e-05,1.6501704006431486e-05
114,9.2914572864322,1.759137205223889e-05,1.7591372052238906e-05
115,9.3115577889447,1.872109831330645e-05,1.872109831330645e-05
116,9.3316582914573,1.9843996705570826e-05,1.9843996705570812e-05
117,9.3517587939699,2.093606468926895e-05,2.0936064689269e-05
118,9.3718592964824,2.1772092197155845e-05,2.1772092197155906e-05
119,9.391959798995,2.2655187677322263e-05,2.2655187677322247e-05
120,9.4120603015075,2.341465946508414e-05,2.3414659465084144e-05
121,9.4321608040201,2.393965371427422e-05,2.3939653714274223e-05
122,9.4522613065327,2.4466694625368326e-05,2.4466694625368322e-05
123,9.4723618090452,2.4894400453323397e-05,2.489440045332342e-05
124,9.4924623115578,2.518118563475177e-05,2.5181185634751808e-05
125,9.5125628140704,2.5347498610017152e-05,2.534749861001715e-05
126,9.5326633165829,2.5243941724335925e-05,2.5243941724335884e-05
127,9.5527638190955,2.515532120137544e-05,2.5155321201375473e-05
128,9.572864321608,2.4951836540000203e-05,2.4951836540000172e-05
129,9.5929648241206,2.464420688072675e-05,2.4644206880726725e-05
130,9.6130653266332,2.42005833313397e-05,2.4200583331339696e-05
131,9.6331658291457,2.3519772816697795e-05,2.3519772816697778e-05
132,9.6532663316583,2.290547802437752e-05,2.2905478024377553e-05
133,9.6733668341709,2.216548806543979e-05,2.2165488065439794e-05
134,9.6934673366834,2.1379212312634304e-05,2.137921231263432e-05
135,9.713567839196,2.0530304750623674e-05,2.053030475062366e-05
136,9.7336683417085,1.9574287419185504e-05,1.9574287419185524e-05
137,9.7537688442211,1.8598734155904147e-05,1.8598734155904147e-05
138,9.7738693467337,1.7581329716145584e-05,1.7581329716145577e-05
139,9.7939698492462,1.652839044324052e-05,1.65283904432405e-05
140,9.8140703517588,1.5235694571405174e-05,1.523569457140517e-05
141,9.8341708542714,1.4137689248444503e-05,1.4137689248444504e-05
142,9.8542713567839,1.30226262378183e-05,1.302262623781831e-05
143,9.8743718592965,1.1873390122344585e-05,1.1873390122344583e-05
144,9.894472361809,1.0772907074421486e-05,1.0772907074421486e-05
145,9.9145728643216,9.696008327009006e-06,9.696008327009008e-06
146,9.9346733668342,8.633137463247235e-06,8.633137463247228e-06
147,9.9547738693467,7.648982413926402e-06,7.648982413926402e-06
148,9.9748743718593,6.731677429602497e-06,6.731677429602494e-06
149,9.9949748743719,5.893092402235648e-06,5.893092402235654e-06
150,10.015075376884,5.169490658044917e-06,5.16949065804491e-06
151,10.035175879397,4.569027347281573e-06,4.569027347281568e-06
152,10.05527638191,4.115833228180047e-06,4.115833228180049e-06
153,10.075376884422,3.824305877286872e-06,3.824305877286872e-06
154,10.095477386935,3.7258255774253875e-06,3.7258255774253875e-06
155,10.115577889447,3.821007831460791e-06,3.821007831460787e-06
156,10.13567839196,4.1334108815992784e-06,4.133410881599283e-06
157,10.155778894472,4.686393747565494e-06,4.6863937475654995e-06
158,10.175879396985,5.470963001551198e-06,5.470963001551202e-06
159,10.195979899497,6.484469253528392e-06,6.484469253528406e-06
160,10.21608040201,7.748179136130352e-06,7.748179136130354e-06
161,10.236180904523,9.23215246980897e-06,9.232152469808992e-06
162,10.256281407035,1.0945624159606454e-05,1.0945624159606457e-05
163,10.276381909548,1.2848293129770655e-05,1.2848293129770648e-05
164,10.29648241206,1.4925585564611889e-05,1.4925585564611887e-05
165,10.316582914573,1.7135674212950142e-05,1.713567421295015e-05
166,10.336683417085,1.943049612052476e-05,1.9430496120524764e-05
167,10.356783919598,2.1753902383155117e-05,2.1753902383155138e-05
168,10.376884422111,2.3941487343510572e-05,2.394148734351057e-05
169,10.396984924623,2.614833853270479e-05,2.6148338532704762e-05
170,10.417085427136,2.8175074483769945e-05,2.8175074483769955e-05
171,10.437185929648,2.9959936628391337e-05,2.995993662839136e-05
172,10.457286432161,3.1387484325086787e-05,3.1387484325086814e-05
173,10.477386934673,3.244634568597339e-05,3.24463456859734e-05
174,10.497487437186,3.294499080428413e-05,3.294499080428412e-05
175,10.517587939698,3.302656995650363e-05,3.3026569956503657e-05
176,10.537688442211,3.261493830028726e-05,3.261493830028726e-05
177,10.557788944724,3.1686856501444504e-05,3.168685650144453e-05
178,10.577889447236,3.024075817795665e-05,3.0240758177956654e-05
179,10.597989949749,2.82244445489017e-05,2.8224444548901684e-05
180,10.618090452261,2.5938014936863996e-05,2.593801493686397e-05
181,10.638190954774,2.33595270850387e-05,2.335952708503875e-05
182,10.658291457286,2.058702291112504e-05,2.058702291112503e-05
183,10.678391959799,1.771604164402562e-05,1.7716041644025614e-05
184,10.698492462312,1.4999483656513709e-05,1.499948365651371e-05
185,10.718592964824,1.2513520797636723e-05,1.2513520797636714e-05
186,10.738693467337,1.0353978461235807e-05,1.0353978461235802e-05
187,10.758793969849,8.613936736404135e-06,8.613936736404131e-06
188,10.778894472362,7.38282996375451e-06,7.382829963754513e-06
189,10.798994974874,6.543447521457504e-06,6.5434475214575e-06
190,10.819095477387,6.22958642095411e-06,6.2295864209541275e-06
191,10.839195979899,6.328857817985239e-06,6.328857817985235e-06
192,10.859296482412,6.779434532940615e-06,6.779434532940605e-06
193,10.879396984925,7.499065850992065e-06,7.499065850992065e-06
194,10.899497487437,8.517257849500488e-06,8.517257849500484e-06
195,10.91959798995,9.846643333223875e-06,9.846643333223874e-06
196,10.939698492462,1.1924348607062989e-05,1.1924348607062987e-05
197,10.959798994975,1.56332112666804e-05,1.5633211266680397e-05
198,10.979899497487,2.2549687485282705e-05,2.2549687485282705e-05
199,11.0,3.5561823606797454e-05,3.5561823606797495e-05
