,Lambda,MSE,MSE_formula
37,7.7437185929648,6.69630240788181e-06,6.696302407881812e-06
38,7.7638190954774,5.471510351471716e-06,5.471510351471719e-06
39,7.78391959799,4.73274041555026e-06,4.732740415550259e-06
40,7.8040201005025,4.338324320463264e-06,4.3383243204632675e-06
41,7.8241206030151,4.403935555131091e-06,4.403935555131095e-06
42,7.8442211055276,4.88769877392687e-06,4.887698773926869e-06
43,7.8643216080402,5.831853966023527e-06,5.831853966023527e-06
44,7.8844221105528,7.099891879219607e-06,7.099891879219604e-06
45,7.9045226130653,8.681481125966528e-06,8.681481125966526e-06
46,7.9246231155779,1.0544099842518723e-05,1.054409984251873e-05
47,7.9447236180905,1.266160134372367e-05,1.266160134372367e-05
48,7.964824120603,1.4911574162824005e-05,1.4911574162823993e-05
49,7.9849246231156,1.7311079997222338e-05,1.7311079997222338e-05
50,8.0050251256281,1.9786369076762645e-05,1.9786369076762648e-05
51,8.0251256281407,2.2304990050863797e-05,2.2304990050863773e-05
52,8.0452261306533,2.4816006307574435e-05,2.4816006307574455e-05
53,8.0653266331658,2.7264568923153974e-05,2.7264568923153947e-05
54,8.0854271356784,2.962879670137059e-05,2.9628796701370625e-05
55,8.105527638191,3.185342684567533e-05,3.1853426845675337e-05
56,8.1256281407035,3.391134597468397e-05,3.391134597468397e-05
57,8.1457286432161,3.577661172330682e-05,3.577661172330682e-05
58,8.1658291457286,3.7433326279723175e-05,3.743332627972317e-05
59,8.1859296482412,3.886980010478131e-05,3.88698001047813e-05
60,8.2060301507538,4.0079333681936324e-05,4.007933368193636e-05
61,8.2261306532663,4.1061571248715505e-05,4.106157124871551e-05
62,8.2462311557789,4.180866474302281e-05,4.180866474302282e-05
63,8.2663316582915,4.237732140110202e-05,4.2377321401102026e-05
64,8.286432160804,4.270739394284502e-05,4.270739394284502e-05
65,8.3065326633166,4.2819100877186885e-05,4.281910087718689e-05
66,8.3266331658291,4.274241508315848e-05,4.2742415083158503e-05
67,8.3467336683417,4.2464024036991275e-05,4.246402403699126e-05
68,8.3668341708543,4.200688439357058e-05,4.200688439357057e-05
69,8.3869346733668,4.126006495164457e-05,4.1260064951644575e-05
70,8.4070351758794,4.0487554135982435e-05,4.048755413598246e-05
71,8.427135678392,3.957773487712136e-05,3.9577734877121365e-05
72,8.4472361809045,3.853847133392429e-05,3.853847133392424e-05
73,8.4673366834171,3.7388735867191267e-05,3.738873586719124e-05
74,8.4874371859296,3.599879866159437e-05,3.599879866159435e-05
75,8.5075376884422,3.465674698640128e-05,3.4656746986401264e-05
76,8.5276381909548,3.323544567693598e-05,3.3235445676935965e-05
77,8.5477386934673,3.177562628301611e-05,3.177562628301601e-05
78,8.5678391959799,3.00532696557046e-05,3.005326965570461e-05
79,8.5879396984925,2.8455822100681754e-05,2.8455822100681748e-05
80,8.608040201005,2.6843437825592537e-05,2.6843437825592523e-05
81,8.6281407035176,2.5118496871795114e-05,2.5118496871795104e-05
82,8.6482412060301,2.345794112117627e-05,2.345794112117624e-05
83,8.6683417085427,2.17956877335777e-05,2.1795687733577695e-05
84,8.6884422110553,2.0033918031691393e-05,2.003391803169144e-05
85,8.7085427135678,1.841676832447792e-05,1.841676832447789e-05
86,8.7286432160804,1.683024093633645e-05,1.6830240936336444e-05
87,8.748743718593,1.519907056445402e-05,1.519907056445404e-05
88,8.7688442211055,1.3729967980686392e-05,1.3729967980686383e-05
89,8.7889447236181,1.2338440669799643e-05,1.2338440669799627e-05
90,8.8090452261307,1.0810600094579033e-05,1.0810600094579026e-05
91,8.8291457286432,9.61379102655496e-06,9.613791026554967e-06
92,8.8492462311558,8.468397023317628e-06,8.468397023317621e-06
93,8.8693467336683,7.515072754529445e-06,7.5150727545294315e-06
94,8.8894472361809,6.6438545067180645e-06,6.643854506718072e-06
95,8.9095477386935,5.972800853876507e-06,5.972800853876517e-06
96,8.929648241206,5.406286872713111e-06,5.406286872713109e-06
97,8.9497487437186,5.039432078578149e-06,5.03943207857816e-06
98,8.9698492462312,4.80370407990576e-06,4.803704079905763e-06
99,8.9899497487437,4.73349804710033e-06,4.73349804710033e-06
100,9.0100502512563,4.882650727011052e-06,4.882650727011042e-06
101,9.0301507537688,5.108705840368229e-06,5.108705840368227e-06
102,9.0502512562814,5.489272018415819e-06,5.489272018415817e-06
103,9.070351758794,5.992408004087924e-06,5.992408004087927e-06
104,9.0904522613065,6.649154915430886e-06,6.649154915430885e-06
105,9.1105527638191,7.429825592119525e-06,7.429825592119534e-06
106,9.1306532663317,8.266068244156825e-06,8.266068244156835e-06
107,9.1507537688442,9.244209864785164e-06,9.244209864785174e-06
108,9.1708542713568,1.023532720773142e-05,1.0235327207731424e-05
109,9.1909547738693,1.133925694719716e-05,1.1339256947197173e-05
110,9.2110552763819,1.2492593035153475e-05,1.2492593035153486e-05
111,9.2311557788945,1.3583771776245551e-05,1.3583771776245565e-05
112,9.251256281407,1.4759929890618542e-05,1.4759929890618549e-05
113,9.2713567839196,1.5956291452840185e-05,1.59562914528402e-05
114,9.2914572864322,1.6987562631631086e-05,1.6987562631631092e-05
115,9.3115577889447,1.805127281904221e-05,1.8051272819042196e-05
116,9.3316582914573,1.9100527735975813e-05,1.9100527735975813e-05
117,9.3517587939699,2.0088449950031964e-05,2.008844995003199e-05
118,9.3718592964824,2.0831231510668486e-05,2.0831231510668493e-05
119,9.391959798995,2.1616681733194017e-05,2.1616681733194e-05
120,9.4120603015075,2.2280868323620404e-05,2.2280868323620438e-05
121,9.4321608040201,2.2705895404096246e-05,2.2705895404096246e-05
122,9.4522613065327,2.313914343297146e-05,2.3139143432971453e-05
123,9.4723618090452,2.3473147886220787e-05,2.3473147886220824e-05
124,9.4924623115578,2.3675902669429044e-05,2.3675902669429058e-05
125,9.5125628140704,2.37644464729056e-05,2.37644464729056e-05
126,9.5326633165829,2.358571258426953e-05,2.358571258426956e-05
127,9.5527638190955,2.3438437189116667e-05,2.3438437189116647e-05
128,9.572864321608,2.3185642358033544e-05,2.3185642358033538e-05
129,9.5929648241206,2.2838633287318518e-05,2.28386332873185e-05
130,9.6130653266332,2.2372642261471713e-05,2.2372642261471696e-05
131,9.6331658291457,2.1674171728073804e-05,2.1674171728073825e-05
132,9.6532663316583,2.1056020328604522e-05,2.1056020328604512e-05
133,9.6733668341709,2.033157421363649e-05,2.033157421363648e-05
134,9.6934673366834,1.9565086763630582e-05,1.95650867636306e-05
135,9.713567839196,1.874560538858653e-05,1.8745605388586504e-05
136,9.7336683417085,1.7838007350125924e-05,1.7838007350125873e-05
137,9.7537688442211,1.6912217561878144e-05,1.691221756187813e-05
138,9.7738693467337,1.5951386849893326e-05,1.595138684989332e-05
139,9.7939698492462,1.496326633765941e-05,1.4963266337659432e-05
140,9.8140703517588,1.3754690948659084e-05,1.3754690948659076e-05
141,9.8341708542714,1.273404207803656e-05,1.2734042078036554e-05
142,9.8542713567839,1.170164480881858e-05,1.1701644808818565e-05
143,9.8743718592965,1.0645156123019791e-05,1.064515612301978e-05
144,9.894472361809,9.635038294107848e-06,9.635038294107846e-06
145,9.9145728643216,8.649072925703866e-06,8.649072925703858e-06
146,9.9346733668342,7.68005649276484e-06,7.680056492764835e-06
147,9.9547738693467,6.7851668958503945e-06,6.78516689585039e-06
148,9.9748743718593,5.955594116050396e-06,5.955594116050399e-06
149,9.9949748743719,5.198627898878167e-06,5.198627898878167e-06
150,10.015075376884,4.549940443177816e-06,4.549940443177815e-06
151,10.035175879397,4.013532611570093e-06,4.013532611570095e-06
152,10.05527638191,3.615773629395125e-06,3.615773629395128e-06
153,10.075376884422,3.365640610192607e-06,3.3656406101926027e-06
154,10.095477386935,3.2893180578786092e-06,3.2893180578786097e-06
155,10.115577889447,3.391511115460836e-06,3.3915111154608345e-06
156,10.13567839196,3.6900562350595085e-06,3.690056235059508e-06
157,10.155778894472,4.203487927765617e-06,4.203487927765616e-06
158,10.175879396985,4.926583256412028e-06,4.926583256412025e-06
159,10.195979899497,5.857883936925428e-06,5.857883936925424e-06
160,10.21608040201,7.014037789075696e-06,7.014037789075698e-06
161,10.236180904523,8.371279876789098e-06,8.371279876789096e-06
162,10.256281407035,9.937556082270483e-06,9.937556082270478e-06
163,10.276381909548,1.1678908720721095e-05,1.1678908720721078e-05
164,10.29648241206,1.3582133399748431e-05,1.3582133399748448e-05
165,10.316582914573,1.5613086718407186e-05,1.5613086718407172e-05
166,10.336683417085,1.77306707497734e-05,1.7730670749773403e-05
167,10.356783919598,1.98624013440333e-05,1.9862401344033315e-05
168,10.376884422111,2.186775663306777e-05,2.1867756633067763e-05
169,10.396984924623,2.3911444104357945e-05,2.3911444104357898e-05
170,10.417085427136,2.580274150527686e-05,2.580274150527687e-05
171,10.437185929648,2.7472032486228226e-05,2.7472032486228216e-05
172,10.457286432161,2.8846703309514314e-05,2.8846703309514337e-05
173,10.477386934673,2.9918437263134698e-05,2.9918437263134704e-05
174,10.497487437186,3.0512965261609458e-05,3.0512965261609444e-05
175,10.517587939698,3.075924414593358e-05,3.075924414593357e-05
176,10.537688442211,3.054269955246278e-05,3.054269955246282e-05
177,10.557788944724,2.987546285760233e-05,2.987546285760231e-05
178,10.577889447236,2.8772260147375933e-05,2.8772260147375943e-05
179,10.597989949749,2.7136649928666145e-05,2.7136649928666155e-05
180,10.618090452261,2.5183981121870493e-05,2.5183981121870493e-05
181,10.638190954774,2.2937752971901285e-05,2.293775297190127e-05
182,10.658291457286,2.0454230361821857e-05,2.0454230361821877e-05
183,10.678391959799,1.7775830954220527e-05,1.777583095422053e-05
184,10.698492462312,1.5137931978323902e-05,1.5137931978323899e-05
185,10.718592964824,1.2599091184493594e-05,1.2599091184493623e-05
186,10.738693467337,1.0253203993425642e-05,1.0253203993425647e-05
187,10.758793969849,8.203925222729732e-06,8.203925222729722e-06
188,10.778894472362,6.575688176997168e-06,6.5756881769971635e-06
189,10.798994974874,5.294270187763918e-06,5.294270187763908e-06
190,10.819095477387,4.524666869209983e-06,4.524666869209987e-06
191,10.839195979899,4.242774658017621e-06,4.242774658017624e-06
192,10.859296482412,4.4588228991741344e-06,4.458822899174135e-06
193,10.879396984925,5.170552979447107e-06,5.170552979447108e-06
194,10.899497487437,6.45865608481376e-06,6.458656084813764e-06
195,10.91959798995,8.37037678219381e-06,8.37037678219381e-06
196,10.939698492462,1.1251126627672567e-05,1.1251126627672567e-05
197,10.959798994975,1.5732992896012226e-05,1.5732992896012226e-05
198,10.979899497487,2.287088956771891e-05,2.28708895677189e-05
199,11.0,3.456665670375454e-05,3.456665670375464e-05
